mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
MASTER_WP4_FFoQSI_3__VB08-29__bin.54	cheese	cheese	milk	dairy	fermented_dairy	91.61793372	1.754385965	177	1713826	55.09	15958	Bacteria	Actinobacteria	CFGB47577	OFGB47577	FGB47577	GGB49272	GGB49272_SGB69136	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB08-29
MASTER_WP4_FFoQSI_3__VB08-29__bin.9	cheese	cheese	milk	dairy	fermented_dairy	95.32163743	0.643274854	51	2677344	65.74	141946	Bacteria	Actinobacteria	CFGB69090	OFGB69090	FGB69090	GGB71985	GGB71985_SGB99038	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB08-29
MASTER_WP4_FFoQSI_3__VB09-23__bin.11	cheese	cheese	milk	dairy	fermented_dairy	97.35449735	0	84	1405659	37.98	24910	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-23
MASTER_WP4_FFoQSI_3__VB09-23__bin.6	cheese	cheese	milk	dairy	fermented_dairy	90.88744589	0.216450216	99	1426030	50.99	20692	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-23
MASTER_WP4_FFoQSI_3__VB09-23__bin.8	cheese	cheese	milk	dairy	fermented_dairy	61.83355735	0.126262626	92	1225267	35.08	22930	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-23
MASTER_WP4_FFoQSI_3__VB09-24__bin.4	cheese	cheese	milk	dairy	fermented_dairy	97.35449735	0	85	1377863	37.99	22534	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-24
MASTER_WP4_FFoQSI_3__VB09-25__bin.3	cheese	cheese	milk	dairy	fermented_dairy	96.2962963	0	83	1393881	37.98	26442	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-25
MASTER_WP4_FFoQSI_3__VB09-26__bin.4	cheese	cheese	milk	dairy	fermented_dairy	100	0	85	1453788	37.99	24630	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_mesenteroides	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-26
MASTER_WP4_FFoQSI_3__VB09-27__bin.3	cheese	cheese	milk	dairy	fermented_dairy	96.35220126	0.440251572	43	2030072	39.15	78213	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_laudensis	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-27
MASTER_WP4_FFoQSI_3__VB09-27__bin.5	cheese	cheese	milk	dairy	fermented_dairy	90.28384279	0.145560408	36	1504540	39.31	75187	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-27
MASTER_WP4_FFoQSI_3__VB09-29__bin.17	cheese	cheese	milk	dairy	fermented_dairy	96.53916211	3.857663284	168	2167257	36.48	18895	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Ruoffia	Ruoffia_tabacinasalis	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-29
MASTER_WP4_FFoQSI_3__VB09-29__bin.26	cheese	cheese	milk	dairy	fermented_dairy	89.80506823	0.438596491	181	1802396	55.19	17455	Bacteria	Actinobacteria	CFGB47577	OFGB47577	FGB47577	GGB49272	GGB49272_SGB69136	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-29
MASTER_WP4_FFoQSI_3__VB09-29__bin.28	cheese	cheese	milk	dairy	fermented_dairy	93.51898102	0.808913309	193	2494377	44.02	17597	Bacteria	Proteobacteria	CFGB15127	OFGB15127	FGB15127	GGB49922	GGB49922_SGB69917	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-29
MASTER_WP4_FFoQSI_3__VB09-29__bin.48	cheese	cheese	milk	dairy	fermented_dairy	97.34195402	1.293103448	144	3251980	55.29	37549	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB69225	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-29
MASTER_WP4_FFoQSI_3__VB09-30__bin.15	cheese	cheese	milk	dairy	fermented_dairy	77.74294671	0	164	1857586	33.83	19706	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	GGB71190	GGB71190_SGB96928	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.33	cheese	cheese	milk	dairy	fermented_dairy	86.90904283	2.204007286	195	1582059	36.47	11414	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Alkalibacterium_gilvum	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.34	cheese	cheese	milk	dairy	fermented_dairy	94.86456314	2.992453812	150	2066940	36.54	21341	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Ruoffia	Ruoffia_tabacinasalis	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.37	cheese	cheese	milk	dairy	fermented_dairy	60.34482759	0	71	1889255	64.28	100913	Bacteria	Actinobacteria	CFGB10328	OFGB10328	FGB10328	GGB49332	GGB49332_SGB98698	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.40	cheese	cheese	milk	dairy	fermented_dairy	86.99154021	0.366300366	188	2221653	44.09	16034	Bacteria	Proteobacteria	CFGB15127	OFGB15127	FGB15127	GGB49922	GGB49922_SGB69917	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.54	cheese	cheese	milk	dairy	fermented_dairy	75.47758285	0.779727096	98	1170518	54.52	20179	Bacteria	Actinobacteria	CFGB47577	OFGB47577	FGB47577	GGB49272	GGB49272_SGB69136	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB09-30__bin.61	cheese	cheese	milk	dairy	fermented_dairy	96.04885057	0.431034483	156	3087335	55.41	36439	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_SGB69225	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB09-30
MASTER_WP4_FFoQSI_3__VB10-24__bin.1	cheese	cheese	milk	dairy	fermented_dairy	94.56521739	0	46	2770898	46.36	95013	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB10-24
MASTER_WP4_FFoQSI_3__VB11-24__bin.2	cheese	cheese	milk	dairy	fermented_dairy	63.79310345	0	19	1415353	46.55	157925	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB11-24
MASTER_WP4_FFoQSI_3__VB12-23__bin.1	cheese	cheese	milk	dairy	fermented_dairy	85.71428571	0	69	1197183	50.89	26554	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-23
MASTER_WP4_FFoQSI_3__VB12-23__bin.2	cheese	cheese	milk	dairy	fermented_dairy	88.04347826	0	35	2355249	46.41	125164	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-23
MASTER_WP4_FFoQSI_3__VB12-23__bin.5	cheese	cheese	milk	dairy	fermented_dairy	82.08503545	1.110417966	143	1396753	39.35	13711	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-23
MASTER_WP4_FFoQSI_3__VB12-24__bin.1	cheese	cheese	milk	dairy	fermented_dairy	94.26249393	0.295279684	160	1522507	39.35	13382	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-24
MASTER_WP4_FFoQSI_3__VB12-24__bin.2	cheese	cheese	milk	dairy	fermented_dairy	99.45652174	0	40	2847185	46.4	102877	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-24
MASTER_WP4_FFoQSI_3__VB12-24__bin.3	cheese	cheese	milk	dairy	fermented_dairy	61.03896104	0	48	826330	50.91	26554	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-24
MASTER_WP4_FFoQSI_3__VB12-25__bin.8	cheese	cheese	milk	dairy	fermented_dairy	82.06521739	0	32	2164668	46.49	125138	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-25
MASTER_WP4_FFoQSI_3__VB12-27__bin.10	cheese	cheese	milk	dairy	fermented_dairy	75.54347826	0	39	2299707	46.34	109354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-27
MASTER_WP4_FFoQSI_3__VB12-27__bin.12	cheese	cheese	milk	dairy	fermented_dairy	65.51724138	0	48	775774	51.11	28666	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-27
MASTER_WP4_FFoQSI_3__VB12-27__bin.5	cheese	cheese	milk	dairy	fermented_dairy	91.61156166	0.145560408	154	1484546	39.52	13699	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-27
MASTER_WP4_FFoQSI_3__VB12-28__bin.4	cheese	cheese	milk	dairy	fermented_dairy	89.79621543	0.218340611	160	1453014	39.59	12708	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-28
MASTER_WP4_FFoQSI_3__VB12-28__bin.5	cheese	cheese	milk	dairy	fermented_dairy	99.45652174	0	43	2856983	46.38	153346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-28
MASTER_WP4_FFoQSI_3__VB12-28__bin.6	cheese	cheese	milk	dairy	fermented_dairy	65.51724138	0	43	762156	51.13	28662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB12-28
MASTER_WP4_FFoQSI_3__VB13-23__bin.1	cheese	cheese	milk	dairy	fermented_dairy	69.3772094	0.357662716	118	1199154	39.69	14679	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-23
MASTER_WP4_FFoQSI_3__VB13-23__bin.2	cheese	cheese	milk	dairy	fermented_dairy	95.77922078	0	108	1535588	50.78	23015	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-23
MASTER_WP4_FFoQSI_3__VB13-24__bin.6	cheese	cheese	milk	dairy	fermented_dairy	56.89655172	0	18	1202972	46.61	125259	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-24
MASTER_WP4_FFoQSI_3__VB13-24__bin.8	cheese	cheese	milk	dairy	fermented_dairy	70.9856519	0.145560408	125	1175487	39.74	13072	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-24
MASTER_WP4_FFoQSI_3__VB13-25__bin.1	cheese	cheese	milk	dairy	fermented_dairy	76.63043478	0	30	2023797	46.47	148979	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-25
MASTER_WP4_FFoQSI_3__VB13-25__bin.3	cheese	cheese	milk	dairy	fermented_dairy	74.52450267	0.644624662	123	1216155	39.71	12657	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-25
MASTER_WP4_FFoQSI_3__VB13-25__bin.5	cheese	cheese	milk	dairy	fermented_dairy	85.71428571	0	60	1120210	50.99	28666	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-25
MASTER_WP4_FFoQSI_3__VB13-26__bin.4	cheese	cheese	milk	dairy	fermented_dairy	93.78353088	0.488667083	176	1534579	39.42	11793	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-26
MASTER_WP4_FFoQSI_3__VB13-26__bin.7	cheese	cheese	milk	dairy	fermented_dairy	53.17028986	0.543478261	29	1487941	46.27	82740	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-26
MASTER_WP4_FFoQSI_3__VB13-27__bin.1	cheese	cheese	milk	dairy	fermented_dairy	99.45652174	0	50	2849931	46.41	94925	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_paracasei	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-27
MASTER_WP4_FFoQSI_3__VB13-27__bin.2	cheese	cheese	milk	dairy	fermented_dairy	97.07792208	0	115	1670190	50.43	22408	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-27
MASTER_WP4_FFoQSI_3__VB13-27__bin.3	cheese	cheese	milk	dairy	fermented_dairy	97.13003396	0.972135579	173	1663186	39.22	14002	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-27
MASTER_WP4_FFoQSI_3__VB13-28__bin.1	cheese	cheese	milk	dairy	fermented_dairy	91.72636376	0.669577875	171	1527600	39.32	12647	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-28
MASTER_WP4_FFoQSI_3__VB13-28__bin.2	cheese	cheese	milk	dairy	fermented_dairy	87.01298701	0	81	1284035	50.83	28257	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-28
MASTER_WP4_FFoQSI_3__VB13-28__bin.3	cheese	cheese	milk	dairy	fermented_dairy	86.95652174	0	34	2307375	46.5	109354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-28
MASTER_WP4_FFoQSI_3__VB13-29__bin.13	cheese	cheese	milk	dairy	fermented_dairy	98.36065574	3.752276867	136	2882756	37.49	52231	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	GGB71203	GGB71203_SGB96941	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.14	cheese	cheese	milk	dairy	fermented_dairy	54.56476627	1.22324159	188	1821975	56.61	14523	Bacteria	Actinobacteria	CFGB22532	OFGB22532	FGB22532	GGB42949	GGB42949_SGB60172	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.16	cheese	cheese	milk	dairy	fermented_dairy	98.52941176	0.840336134	93	2482039	59.08	65370	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Ancrocorticia	Ancrocorticia_populi	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.32	cheese	cheese	milk	dairy	fermented_dairy	97.36842105	0	34	2630462	61.87	206342	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	GGB72822	GGB72822_SGB100258	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.34	cheese	cheese	milk	dairy	fermented_dairy	99.44444444	2.777777778	177	3015138	32.81	43264	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_equorum	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.36	cheese	cheese	milk	dairy	fermented_dairy	98.68125701	1.276655443	189	2911738	69.03	27640	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium_SGB66223	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.37	cheese	cheese	milk	dairy	fermented_dairy	53.21637427	0.584795322	139	1229840	55.71	14309	Bacteria	Actinobacteria	CFGB47577	OFGB47577	FGB47577	GGB49272	GGB49272_SGB98426	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.38	cheese	cheese	milk	dairy	fermented_dairy	92.7027027	0.810810811	114	3865584	70.7	52794	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	GGB72918	GGB72918_SGB100366	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.39	cheese	cheese	milk	dairy	fermented_dairy	94.56521739	2.495059289	136	1923778	34.4	23305	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	GGB71190	GGB71190_SGB96928	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.40	cheese	cheese	milk	dairy	fermented_dairy	97.17125382	3.211009174	168	3936021	65.18	66284	Bacteria	Actinobacteria	CFGB10328	OFGB10328	FGB10328	GGB49332	GGB49332_SGB69233	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.48	cheese	cheese	milk	dairy	fermented_dairy	98.24561404	0.584795322	41	2855982	65.41	183332	Bacteria	Actinobacteria	CFGB69090	OFGB69090	FGB69090	GGB71985	GGB71985_SGB99038	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-29__bin.50	cheese	cheese	milk	dairy	fermented_dairy	95.03232759	1.023706897	104	3283830	54.13	77881	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter_SGB99143	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-29
MASTER_WP4_FFoQSI_3__VB13-30__bin.1	cheese	cheese	milk	dairy	fermented_dairy	87.3294347	1.072124756	154	1555853	55.09	18563	Bacteria	Actinobacteria	CFGB47577	OFGB47577	FGB47577	GGB49272	GGB49272_SGB69136	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.11	cheese	cheese	milk	dairy	fermented_dairy	70.1754386	0	13	1324603	65.51	192583	Bacteria	Actinobacteria	CFGB69090	OFGB69090	FGB69090	GGB71985	GGB71985_SGB99038	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.13	cheese	cheese	milk	dairy	fermented_dairy	51.72413793	0	82	1091492	55.21	21007	Bacteria	Actinobacteria	CFGB22532	OFGB22532	FGB22532	GGB42949	GGB42949_SGB60172	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.16	cheese	cheese	milk	dairy	fermented_dairy	98.76126126	1.332582583	197	2838101	67.07	26553	Bacteria	Actinobacteria	CFGB10515	OFGB10515	FGB10515	GGB48227	GGB48227_SGB66234	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.18	cheese	cheese	milk	dairy	fermented_dairy	95.05813953	0	164	3678582	63.2	56216	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_aurantiacum	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.20	cheese	cheese	milk	dairy	fermented_dairy	94.40373563	1.346982759	99	3221375	54.14	79650	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter_SGB99143	Proteobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.23	cheese	cheese	milk	dairy	fermented_dairy	95.97902098	0.699300699	188	2145967	29.7	19675	Bacteria	Firmicutes	Firmicutes_unclassified	Firmicutes_unclassified	Firmicutes_unclassified	GGB71281	GGB71281_SGB97358	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.29	cheese	cheese	milk	dairy	fermented_dairy	86.95652174	2.309782609	187	1427905	37.96	10362	Bacteria	Firmicutes	CFGB50493	OFGB50493	FGB50493	GGB71197	GGB71197_SGB96935	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.30	cheese	cheese	milk	dairy	fermented_dairy	94.07114625	1.902173913	110	1777192	34.11	27992	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	GGB71190	GGB71190_SGB96928	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.31	cheese	cheese	milk	dairy	fermented_dairy	98.2547993	0.436300175	178	3802781	68.62	38765	Bacteria	Actinobacteria	CFGB10039	OFGB10039	FGB10039	GGB71840	GGB71840_SGB98840	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.33	cheese	cheese	milk	dairy	fermented_dairy	96.78362573	0	26	2621795	61.9	206512	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Dermabacteraceae	GGB72822	GGB72822_SGB100258	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.6	cheese	cheese	milk	dairy	fermented_dairy	98.94957983	0	56	2553802	59.01	80829	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Ancrocorticia	Ancrocorticia_populi	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.7	cheese	cheese	milk	dairy	fermented_dairy	95.64220183	1.605504587	174	2469569	65.57	21052	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Garicola	Garicola_SGB98753	Actinobacteria	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB13-30__bin.8	cheese	cheese	milk	dairy	fermented_dairy	95.07214626	4.189435337	187	1727417	36.5	12801	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Alkalibacterium_gilvum	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB13-30
MASTER_WP4_FFoQSI_3__VB14-24__bin.1	cheese	cheese	milk	dairy	fermented_dairy	61.72627712	0.925348305	105	978713	39.69	13287	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_thermophilus	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB14-24
MASTER_WP4_FFoQSI_3__VB14-24__bin.2	cheese	cheese	milk	dairy	fermented_dairy	51.72413793	0	27	535746	51.02	27783	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_SGB69401	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB14-24
MASTER_WP4_FFoQSI_3__VB14-25__bin.4	cheese	cheese	milk	dairy	fermented_dairy	58.62068966	0	26	1085882	46.5	61870	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus_SGB69403	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB14-25
MASTER_WP4_FFoQSI_3__VB14-26__bin.5	cheese	cheese	milk	dairy	fermented_dairy	73.50993377	1.876379691	84	1825710	36.53	32203	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia_gibsonii	Firmicutes	Carlino2024	MASTER_WP4_FFoQSI_3__VB14-26
