ID	Species	GCA
169097	Leuconostoc kimchii	GCA_000092505
6818	Leuconostoc lactis	GCA_000185085
6814	Leuconostoc lactis	GCA_000179875
167590	Leuconostoc litchii	GCA_008107645
135794	Leuconostoc mesenteroides	GCA_900452955
6820	Leuconostoc mesenteroides subsp. cremoris	GCA_000160595
6822	Leuconostoc mesenteroides subsp. dextranicum	GCA_001047695
140557	Leuconostoc mesenteroides subsp. jonggajibkimchii	GCA_001886915
6825	Leuconostoc mesenteroides	GCA_000014445
162867	Leuconostoc mesenteroides subsp. sake	GCA_007989505
6841	Leuconostoc miyukkimchii	GCA_019656055
6840	Leuconostoc palmae	GCA_019656075
6833	Leuconostoc pseudomesenteroides	GCA_000185065
144927	Leuconostoc falkenbergense	GCA_014634805
131396	Leuconostoc rapi	GCA_016908715
6842	Leuconostoc suionicum	GCA_001891125
17078	Leucothrix mucor	GCA_000419525
158186	Leucothrix pacifica	GCA_003172875
166283	Leucothrix sargassi	GCA_004010795
6661	Levilactobacillus acidifarinae	GCA_001434835
167304	Levilactobacillus andaensis	GCA_016861695
166784	Levilactobacillus angrenensis	GCA_003946085
6655	Levilactobacillus brevis	GCA_000469365
6656	Levilactobacillus brevis	GCA_002933755
140403	Levilactobacillus cerevisiae	GCA_003946245
166813	Levilactobacillus enshiensis	GCA_007115095
6624	Levilactobacillus hammesii	GCA_001434395
24128	Levilactobacillus koreensis	GCA_001435525
167251	Levilactobacillus lanxiensis	GCA_016861655
6667	Levilactobacillus namurensis	GCA_001434785
6695	Levilactobacillus paucivorans	GCA_001437125
6679	Levilactobacillus senmaizukei	GCA_001436675
6595	Levilactobacillus spicheri	GCA_001435095
164731	Levilactobacillus suantsaii	GCA_004115745
168154	Levilactobacillus wangkuiensis	GCA_016861605
130365	Levilactobacillus yonginensis	GCA_003946265
6660	Levilactobacillus zymae	GCA_001434115
504	Levilinea saccharolytica	GCA_001050255
14049	Lewinella agarilytica	GCA_900110645
133425	Lewinella antarctica	GCA_011927835
133002	Lewinella aquimaris	GCA_014197245
14046	Lewinella cohaerens	GCA_000379805
140717	Lewinella lacunae	GCA_014349155
167343	Lewinella litorea	GCA_004803465
132093	Lewinella marina	GCA_002631205
140713	Lewinella maritima	GCA_923081025
14048	Lewinella persica	GCA_000373105
131475	Lewinella xylanilytica	GCA_002934605
24487	Liberibacter crescens	GCA_000325745
166128	Lichenibacterium minus	GCA_004137685
166129	Lichenibacterium ramalinae	GCA_004137085
167223	Lichenicoccus roseus	GCA_005844085
164610	Lichenicola cladoniae	GCA_013201075
164609	Lichenicola cladoniae	GCA_013166815
164516	Lichenihabitans psoromatis	GCA_004323635
164515	Lichenihabitans psoromatis	GCA_004327155
6606	Ligilactobacillus acidipiscis	GCA_001435755
6605	Ligilactobacillus acidipiscis	GCA_000260635
6407	Ligilactobacillus agilis	GCA_001436215
158984	Ligilactobacillus agilis	GCA_012843665
6416	Ligilactobacillus animalis	GCA_000183825
6646	Ligilactobacillus apodemi	GCA_000615885
6645	Ligilactobacillus apodemi	GCA_024622405
6417	Ligilactobacillus araffinosus	GCA_001435375
6420	Ligilactobacillus aviarius	GCA_001436315
6677	Ligilactobacillus ceti	GCA_000423245
6604	Ligilactobacillus equi	GCA_000615765
6675	Ligilactobacillus hayakitensis	GCA_000615845
6484	Ligilactobacillus murinus	GCA_001436015
130960	Ligilactobacillus murinus	GCA_024622325
130962	Ligilactobacillus murinus	GCA_024622385
130963	Ligilactobacillus murinus	GCA_024622365
169938	Ligilactobacillus pabuli	GCA_022836475
24127	Ligilactobacillus pobuzihii	GCA_000349725
6510	Ligilactobacillus ruminis	GCA_001008755
158988	Ligilactobacillus ruminis	GCA_012843605
6612	Ligilactobacillus saerimneri	GCA_000423265
158499	Ligilactobacillus salitolerans	GCA_003864415
6665	Ligilactobacillus salivarius	GCA_000159395
6663	Ligilactobacillus salivarius	GCA_002079595
6664	Ligilactobacillus salivarius	GCA_002079585
159530	Ligilactobacillus salivarius	GCA_012843615
160645	Ligilactobacillus salivarius	GCA_014982915
160944	Ligilactobacillus salivarius	GCA_002079525
160950	Ligilactobacillus salivarius	GCA_002079505
160955	Ligilactobacillus salivarius	GCA_002079485
160956	Ligilactobacillus salivarius	GCA_002079465
160959	Ligilactobacillus salivarius	GCA_000758365
160960	Ligilactobacillus salivarius	GCA_002079425
161212	Ligilactobacillus salivarius	GCA_002079405
166384	Lignipirellula cremea	GCA_007751035
24646	Lihuaxuella thermophila	GCA_900110165
158190	Limibacillus halophilus	GCA_014191775
170102	Limibaculum sediminis	GCA_023487995
159054	Limihaloglobus sulfuriphilus	GCA_001999965
130608	Limimaricola cinnabarinus	GCA_000466965
13675	Limimaricola hongkongensis	GCA_000365005
13678	Limimaricola pyoseonensis	GCA_900102015
130610	Limimaricola soesokkakensis	GCA_003014435
160711	Limimaricola variabilis	GCA_014195545
24534	Limimonas halophila	GCA_900100655
169721	Limisalsivibrio acetivorans	GCA_000421105
131331	Limisphaera ngatamarikiensis	GCA_011044775
166352	Limnobacter alexandrii	GCA_005871185
168879	Limnobacter humi	GCA_024518835
2055	Limnobacter thiooxidans	GCA_004291335
166503	Limnobaculum parvum	GCA_003096015
131397	Limnochorda pilosa	GCA_001544015
168403	Limnoglobus roseus	GCA_008254045
3032	Limnohabitans curvus	GCA_003063475
3034	Limnohabitans parvus	GCA_003063455
3035	Limnohabitans planktonicus	GCA_001270065
166976	Limnohabitans radicicola	GCA_014837235
169685	Limnohabitans sp.	GCA_002778315
169689	Limnohabitans sp.	GCA_002778285
169686	Limnohabitans sp.	GCA_000293865
169687	Limnohabitans sp.	GCA_002778275
167841	Limnovirga soli	GCA_013106755
163718	Limoniibacter endophyticus	GCA_014652835
160220	Limosilactobacillus agrestis	GCA_014145585
160221	Limosilactobacillus albertensis	GCA_014145555
6613	Limosilactobacillus antri	GCA_000160835
160222	Limosilactobacillus balticus	GCA_014145615
169502	Limosilactobacillus caecicola	GCA_943192935
140356	Limosilactobacillus caviae	GCA_014635905
6587	Limosilactobacillus coleohominis	GCA_001435055
6678	Limosilactobacillus equigenerosi	GCA_001311375
160223	Limosilactobacillus fastidiosus	GCA_014145505
6458	Limosilactobacillus fermentum	GCA_000159215
6459	Limosilactobacillus fermentum	GCA_001436835
6576	Limosilactobacillus frumenti	GCA_001436045
6617	Limosilactobacillus gastricus	GCA_001434365
130382	Limosilactobacillus gorillae	GCA_001293735
6609	Limosilactobacillus ingluviei	GCA_001435775
6608	Limosilactobacillus ingluviei	GCA_001437235
6584	Limosilactobacillus mucosae	GCA_001436025
6486	Limosilactobacillus oris	GCA_001434465
160079	Limosilactobacillus oris	GCA_015234165
6575	Limosilactobacillus panis	GCA_001027985
6562	Limosilactobacillus pontis	GCA_001435345
167311	Limosilactobacillus portuensis	GCA_014838735
6507	Limosilactobacillus reuteri	GCA_000010005
130965	Limosilactobacillus reuteri	GCA_024622285
130966	Limosilactobacillus reuteri	GCA_024622315
130967	Limosilactobacillus reuteri	GCA_024622305
130968	Limosilactobacillus reuteri	GCA_001688685
158987	Limosilactobacillus reuteri	GCA_012843635
161074	Limosilactobacillus reuteri	GCA_002112225
160343	Limosilactobacillus reuteri subsp. kinnaridis	GCA_014145445
160080	Limosilactobacillus reuteri subsp. murium	GCA_000179455
6505	Limosilactobacillus reuteri subsp. rodentium	GCA_000168255
160344	Limosilactobacillus reuteri subsp. suis	GCA_000236455
160219	Limosilactobacillus rudii	GCA_014145455
6669	Limosilactobacillus secaliphilus	GCA_001437055
166640	Limosilactobacillus urinaemulieris	GCA_014838745
6558	Limosilactobacillus vaginalis	GCA_000159435
132632	Lipingzhangella halophila	GCA_014203805
6691	Liquorilactobacillus aquaticus	GCA_001436755
6681	Liquorilactobacillus cacaonum	GCA_001436735
6680	Liquorilactobacillus capillatus	GCA_001434915
6657	Liquorilactobacillus ghanensis	GCA_001435235
6672	Liquorilactobacillus hordei	GCA_001434845
6482	Liquorilactobacillus mali	GCA_000260415
6483	Liquorilactobacillus mali	GCA_001437155
6586	Liquorilactobacillus nagelii	GCA_001434225
6676	Liquorilactobacillus oeni	GCA_001436275
6621	Liquorilactobacillus satsumensis	GCA_001312045
6692	Liquorilactobacillus sucicola	GCA_000612445
6683	Liquorilactobacillus uvarum	GCA_001434935
6641	Liquorilactobacillus vini	GCA_000255495
133499	Lishizhenia tianjinensis	GCA_900116425
23081	Listeria fleischmannii	GCA_000344175
158422	Listeria goaensis	GCA_900186125
6870	Listeria grayi	GCA_000148995
6869	Listeria murrayi	GCA_900638015
6871	Listeria innocua	GCA_028596125
136614	Listeria innocua	GCA_000241405
6872	Listeria ivanovii	GCA_900187025
6879	Listeria ivanovii subsp. londoniensis	GCA_900106685
6875	Listeria monocytogenes	GCA_900187225
6873	Listeria monocytogenes	GCA_002156185
24152	Listeria monocytogenes	GCA_003031895
131740	Listeria monocytogenes	GCA_900637785
139466	Listeria monocytogenes	GCA_000307025
160089	Listeria monocytogenes	GCA_009377335
166999	Listeria portnoyi	GCA_014322795
167735	Listeria rustica	GCA_013820765
6876	Listeria seeligeri	GCA_000027145
158452	Listeria thailandensis	GCA_900576925
23078	Listeria weihenstephanensis	GCA_003534205
6878	Listeria welshimeri	GCA_000060285
17279	Listonella anguillarum	GCA_001989995
142630	Listonella anguillarum	GCA_001718015
17317	Listonella pelagia	GCA_024347575
1282	Litchfieldia alkalitelluris	GCA_002019645
23240	Litoreibacter albidus	GCA_900107015
13858	Litoreibacter arenae	GCA_000442275
130645	Litoreibacter ascidiaceicola	GCA_900129235
130644	Litoreibacter halocynthiae	GCA_004365635
23241	Litoreibacter janthinus	GCA_900111945
130643	Litoreibacter meonggei	GCA_003663885
131304	Litoreibacter ponti	GCA_003054285
160005	Litoreibacter roseus	GCA_009811795
133992	Litoribacter alkaliphilus	GCA_018449405
133622	Litoribacter ruber	GCA_018500185
160538	Litoribacterium kuwaitense	GCA_011058155
166110	Litorilituus lipolyticus	GCA_006439335
162038	Litorilituus sediminis	GCA_004295665
168592	Litorimonas cladophorae	GCA_014652455
6225	Litorimonas taeanensis	GCA_003634015
159817	Litorivita pollutaquae	GCA_003205515
169120	Litorivivens lipolytica	GCA_014191715
6642	Loigolactobacillus backii	GCA_003946275
6421	Loigolactobacillus bifermentans	GCA_001434575
166867	Loigolactobacillus binensis	GCA_005405165
6437	Loigolactobacillus coryniformis	GCA_000166795
24134	Loigolactobacillus iwatensis	GCA_003950295
6639	Loigolactobacillus rennini	GCA_001436505
24491	Loktanella atrilutea	GCA_900128995
13674	Loktanella fryxellensis	GCA_900110065
131301	Yoonia ponticola	GCA_014199395
13672	Loktanella salsilacus	GCA_900114485
11719	Lonepinella koalarum	GCA_004339625
140500	Longibacter salinarum	GCA_002554795
131528	Longibaculum muris	GCA_004343035
164288	Longibaculum sp.	GCA_003573995
131525	Longicatena caecimuris	GCA_004341945
131526	Longicatena caecimuris	GCA_025447665
134261	Longilinea arvoryzae	GCA_001050235
132517	Longimicrobium terrae	GCA_013000925
167984	Longimonas halophila	GCA_002554705
24460	Longimycelium tulufanense	GCA_014645795
160507	Longirhabdus pacifica	GCA_004115085
7881	Longispora albida	GCA_000379825
7882	Longispora fulva	GCA_015751905
158749	Lonsdalea britannica	GCA_002111595
158750	Lonsdalea iberica	GCA_002111585
5251	Lonsdalea quercina	GCA_000688655
167408	Lottiidibacillus patelloidae	GCA_002262935
158489	Lucifera butyrica	GCA_900476375
166204	Lujinxingia litoralis	GCA_003260125
159925	Lujinxingia sediminis	GCA_004005565
169968	Lujinxingia vulgaris	GCA_007997015
23448	Luminiphilus syltensis	GCA_000158175
162307	Lunatimonas lonarensis	GCA_000390185
133254	Lunatimonas salinarum	GCA_017811155
17465	Luteibacter anthropi	GCA_011759365
24671	Luteibacter jiangsuensis	GCA_011742555
17463	Luteibacter rhizovicinus	GCA_001010405
17464	Luteibacter yeojuensis	GCA_011742875
134069	Luteibaculum oceani	GCA_007995015
17887	Luteimicrobium subarcticum	GCA_002798015
24676	Luteimonas abyssi	GCA_001482195
17468	Luteimonas aestuarii	GCA_004357985
17469	Luteimonas aquatica	GCA_022662575
141071	Luteimonas arsenica	GCA_004352825
166305	Luteimonas cellulosilyticus	GCA_016879515
160291	Luteimonas chenhongjianii	GCA_002327105
169345	Luteimonas colneyensis	GCA_014836665
24674	Luteimonas cucumeris	GCA_007830035
167877	Luteimonas deserti	GCA_013425765
162196	Luteimonas granuli	GCA_007795095
24675	Luteimonas huabeiensis	GCA_000559025
167773	Luteimonas lumbrici	GCA_006476065
17470	Luteimonas marina	GCA_007859325
17466	Luteimonas mephitis	GCA_000422305
133046	Luteimonas padinae	GCA_014652935
170019	Luteimonas salinisoli	GCA_013425525
170020	Luteimonas saliphila	GCA_016774335
140846	Luteimonas terrae	GCA_004358165
17473	Luteimonas terricola	GCA_004352845
166355	Luteimonas weifangensis	GCA_003416885
164582	Luteimonas yindakuii	GCA_004803715
163849	Luteipulveratus halotolerans	GCA_001247745
133519	Luteipulveratus mongoliensis	GCA_001190945
140275	Luteitalea pratensis	GCA_001618865
167431	Luteithermobacter gelatinilyticus	GCA_005849285
12621	Luteococcus japonicus	GCA_003752415
132211	Luteolibacter arcticus	GCA_025950235
166788	Luteolibacter luteus	GCA_012913485
170151	Luteolibacter marinus	GCA_014904755
134331	Luteolibacter pohnpeiensis	GCA_016595435
133924	Luteolibacter yonseiensis	GCA_016595465
24048	Lutibacter agarilyticus	GCA_900188235
167070	Lutibacter citreus	GCA_003260195
24047	Lutibacter flavus	GCA_900188355
134184	Lutibacter litoralis	GCA_014646675
5721	Lutibacter maritimus	GCA_900116115
160747	Lutibacter oceani	GCA_003384935
130332	Lutibacter oricola	GCA_900106565
132984	Lutibacter profundi	GCA_001543325
13878	Lutibaculum baratangense	GCA_000496075
130637	Lutimaribacter pacificus	GCA_900142185
24514	Lutimaribacter saemankumensis	GCA_900100005
2870	Lutispora thermophila	GCA_900142105
140203	Lyngbya sp.	GCA_000169095
130209	Ureibacillus acetophenoni	GCA_900220965
133312	Lysinibacillus alkalisoli	GCA_014643595
1538	Lysinibacillus boronitolerans	GCA_000772935
168651	Lysinibacillus capsici	GCA_003367505
166376	Lysinibacillus cavernae	GCA_009724685
23758	Lysinibacillus composti	GCA_016908465
23760	Lysinibacillus contaminans	GCA_001278945
133050	Lysinibacillus endophyticus	GCA_003628435
1521	Lysinibacillus fusiformis	GCA_003049525
169163	Lysinibacillus fusiformis	GCA_000633275
1542	Lysinibacillus macroides	GCA_001281525
1537	Lysinibacillus odysseyi	GCA_000773015
23762	Lysinibacillus pakistanensis	GCA_001312325
1539	Lysinibacillus parviboronicapiens	GCA_001311625
132111	Lysinibacillus sp.	GCA_000801965
160680	Lysinibacillus sp.	GCA_001482485
1532	Lysinibacillus sphaericus	GCA_000427235
1528	Lysinibacillus sphaericus	GCA_000733525
1529	Lysinibacillus sphaericus	GCA_015335425
1543	Lysinibacillus mangiferihumi	GCA_003049665
130208	Lysinibacillus sphaericus	GCA_005217585
140558	Lysinibacillus telephonicus	GCA_003966145
169914	Lysinibacillus sphaericus	GCA_005217815
1540	Lysinibacillus xylanilyticus	GCA_001183605
164403	Lysinibacillus yapensis	GCA_003515775
131462	Lysinibacter cavernae	GCA_011758565
140892	Lysobacter aestuarii	GCA_006546775
167630	Lysobacter alkalisoli	GCA_006547045
168293	Lysobacter antarcticus	GCA_019802285
17474	Lysobacter antibioticus	GCA_001442535
23344	Lysobacter arseniciresistens	GCA_000768335
170012	Lysobacter avium	GCA_015209745
17501	Lysobacter bugurensis	GCA_014652095
130775	Lysobacter capsici	GCA_001442785
164407	Lysobacter caseinilyticus	GCA_018406605
170013	Lysobacter ciconiae	GCA_015209725
17483	Lysobacter concretionis	GCA_000768345
17484	Lysobacter daejeonensis	GCA_000768355
17490	Lysobacter defluvii	GCA_000423325
17486	Lysobacter dokdonensis	GCA_000770795
17476	Lysobacter enzymogenes	GCA_900106525
164239	Lysobacter helvus	GCA_018406645
163929	Lysobacter lacus	GCA_008274655
170014	Lysobacter luteus	GCA_907164845
168647	Lysobacter maris	GCA_006546735
17489	Lysobacter niastensis	GCA_015453285
166108	Lysobacter oculi	GCA_003293695
131176	Lysobacter panacisoli	GCA_009765165
166746	Lysobacter penaei	GCA_014145395
166306	Lysobacter prati	GCA_009765215
166895	Lysobacter profundi	GCA_009792795
166459	Lysobacter psychrotolerans	GCA_003719825
167617	Lysobacter pythonis	GCA_003697345
17500	Lysobacter ruishenii	GCA_007830115
164449	Lysobacter segetis	GCA_004359965
170015	Lysobacter selenitireducens	GCA_020026895
157768	Lysobacter silvestris	GCA_002895945
167341	Lysobacter silvisoli	GCA_003382365
17498	Lysobacter soli	GCA_003382285
131741	Lysobacter sp.	GCA_001428685
131742	Lysobacter sp.	GCA_001429785
131743	Lysobacter sp.	GCA_001429315
131744	Lysobacter sp.	GCA_001429345
131745	Lysobacter sp.	GCA_001427225
131746	Lysobacter sp.	GCA_001427065
131747	Lysobacter sp.	GCA_001427505
131748	Lysobacter sp.	GCA_001427715
131749	Lysobacter sp.	GCA_001427785
168686	Lysobacter spongiae	GCA_014145325
17492	Lysobacter spongiicola	GCA_900167055
166520	Lysobacter tabacisoli	GCA_003586305
166919	Lysobacter terrestris	GCA_014489475
164448	Lysobacter terrigena	GCA_004361065
132485	Lysobacter tolerans	GCA_900155935
17499	Lysobacter xinjiangensis	GCA_014651995
12524	Macellibacteroides fermentans	GCA_013409575
168289	Macrococcus armenti	GCA_020097135
169542	Macrococcus armenti	GCA_022808015
14421	Macrococcus bovicus	GCA_004359575
14423	Macrococcus brunensis	GCA_004359615
133084	Macrococcus canis	GCA_002119805
14420	Macrococcus carouselicus	GCA_004359515
14419	Macrococcus caseolyticus	GCA_002902665
157751	Macrococcus caseolyticus subsp. hominis	GCA_002742395
14422	Macrococcus equipercicus	GCA_004359525
157752	Macrococcus goetzii	GCA_002742385
14424	Macrococcus hajekii	GCA_004359505
14425	Macrococcus lamae	GCA_004359545
2976	Macromonas bipunctata	GCA_002837135
133811	Magnetococcus marinus	GCA_000014865
132529	Magnetospirillum caucaseum	GCA_000342045
13953	Magnetospirillum fulvum	GCA_900108475
13944	Magnetospirillum gryphiswaldense	GCA_002995515
166531	Magnetospirillum kuznetsovii	GCA_003284725
13943	Magnetospirillum magnetotacticum	GCA_000829825
132530	Magnetospirillum marisnigri	GCA_001650715
13956	Magnetospirillum molischianum	GCA_000294655
132531	Magnetospirillum moscoviense	GCA_001650635
132858	Magnetospirillum sulfuroxidans	GCA_018224925
23250	Magnetovibrio blakemorei	GCA_001746755
166389	Maioricimonas rarisocia	GCA_007747795
167827	Malacoplasma iowae	GCA_000227355
2740	Maledivibacter halophilus	GCA_900167445
2978	Malikia granosa	GCA_002980595
2977	Malikia spinosa	GCA_002980625
141072	Maliponia aquimaris	GCA_900184945
4211	Malonomonas rubra	GCA_900142125
13854	Mameliella alba	GCA_003051025
132948	Mameliella alba	GCA_002211215
140092	Mameliella alba	GCA_002211155
168479	Mameliella sediminis	GCA_019218285
14648	Mammaliicoccus fleurettii	GCA_003970575
14561	Mammaliicoccus lentus	GCA_002902755
131016	Mammaliicoccus lentus	GCA_024622225
14631	Mammaliicoccus sciuri	GCA_001046995
14664	Mammaliicoccus sciuri	GCA_003968855
14680	Mammaliicoccus stepanovicii	GCA_002902525
14660	Mammaliicoccus vitulinus	GCA_002902265
