mag_id,substrate,completeness,contamination,contigs,total_length,gc,n50,domain,phylum,class,order,family,genus,species,group,study_catalog
MASTER_WP4_UNINA_1__FO001_71775__bin.7,dairy,97.5974026,0.12987013,110,1665811,50.25,18929,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__V-21__bin.7,dairy,93.18181818,0,115,1564968,50.8,19891,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_33__bin.8,dairy,96.42857143,0.081168831,110,1506836,50.91,21616,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_34__bin.25,dairy,90.84415584,0,85,1438629,50.81,23840,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__GO003_71775__bin.1,dairy,93.61471861,0.03417635,113,1418147,51.06,16489,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__GO011_71775__bin.6,dairy,96.75324675,0.108225108,115,1526232,50.84,19952,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__TA012_71775__bin.2,dairy,96.42857143,0,56,1462363,50.89,40061,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_85__bin.2,dairy,93.58379716,0,150,1588929,50.61,14506,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_52__bin.9,dairy,96.24304267,0,93,1468145,50.87,24476,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__O-27__bin.11,dairy,94.15584416,0,84,1447643,50.66,25927,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
LeechJ_xxxx__AF14__bin.9,dairy,96.31050767,0.059031877,122,1645721,50.58,23947,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PR003_71775__bin.6,dairy,90.74675325,0.162337662,121,1532805,50.94,17851,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__M-28__bin.8,dairy,98.37662338,0,122,1638036,50.4,16902,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_73__bin.4,dairy,91.23376623,0.324675325,182,1386064,51.03,9656,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_3__VB13-23__bin.2,dairy,95.77922078,0,108,1535588,50.78,23015,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB01-27__bin.1,dairy,90.90909091,0,86,1400330,50.54,26640,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB01-28__bin.1,dairy,95.12987013,0,106,1580712,50.71,24167,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_62__bin.5,dairy,98.37662338,0,88,1707503,50.43,30768,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_3__VB13-27__bin.2,dairy,97.07792208,0,115,1670190,50.43,22408,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
LordanR_2019__ERS2955444__bin.3,dairy,93.25244931,0,125,1507268,50.8,17411,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
SomervilleV_2019__SRS3593113__bin.1,dairy,94.48051948,0.649350649,186,1567190,50.58,11006,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__GO001_73417__bin.1,dairy,92.39576213,0,183,1369488,51.35,9985,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__N-22__bin.18,dairy,93.97186147,0.292207792,186,1484604,50.89,11285,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB03-23__bin.2,dairy,91.74734357,0.324675325,178,1641500,50.5,12406,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB03-24__bin.1,dairy,96.18933698,0.162337662,130,1683006,50.46,17365,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB05-21__bin.2,dairy,97.72727273,0,131,1730274,50.3,19420,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB08-21__bin.5,dairy,95.12987013,0,107,1609624,50.53,24318,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB08-22__bin.4,dairy,95.77922078,0,76,1643787,50.46,30109,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB11-21__bin.1,dairy,95.77922078,0,110,1668400,50.45,23192,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_2__VB11-22__bin.9,dairy,96.42857143,0,116,1668364,50.5,23121,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_3__VB01-21__bin.2,dairy,97.51082251,0.757575758,163,1751561,50.1,15629,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_FFoQSI_3__VB07-22__bin.24,dairy,94.48051948,0,113,1454600,50.98,21601,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
LeechJ_xxxx__AF94__bin.3,grains,90.58441558,0,40,1542992,50.54,65157,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
LeechJ_2020__ERS3967702__bin.4,legumes,90.55194805,0.216450216,133,1544188,51.11,17068,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PR012_71775__bin.5,dairy,91.28787879,0.146103896,157,1455597,51.01,13155,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PR202_71775__bin.6,dairy,91.23376623,0.340909091,176,1397006,51.29,12009,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_delbrueckii,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__CF008_71775__bin.11,dairy,97.32988803,0.968992248,39,1772617,34.9,119453,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_gasseri,Firmicutes,Carlino2024
WalshAM_2020__ERS3466758__bin.5,dairy,99.27983539,3.086419753,94,3014007,43.98,51441,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_paraplantarum,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__FI010_71775__bin.12,meat,99.38271605,3.086419753,70,2941901,44.13,78545,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_paraplantarum,Firmicutes,Carlino2024
WalshAM_2020__ERS3466760__bin.3,dairy,95.52469136,3.703703704,374,2893941,43.93,10685,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus_paraplantarum,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PT008_71775__bin.4,dairy,98.04526749,0.056116723,105,1921865,38.55,30758,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
MASTER_WP4_TEAGASC_1__TGS01-29__bin.3,dairy,97.01646091,2.469135802,117,2003098,38.63,30090,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
MASTER_WP4_TEAGASC_1__TGS01-30__bin.2,dairy,96.33058985,0.925925926,140,1842751,38.52,19909,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LeechJ_2020__ERS3967733__bin.2,fruits_and_vegetables,99.22839506,1.080246914,167,2188565,38.24,41811,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_2__U-22__bin.4,dairy,98.14814815,0.068587106,76,1916724,38.53,56710,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LeechJ_2020__ERS3967740__bin.10,grains,99.38271605,0,52,1933896,38.5,78535,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LandisEA_2021__SRS5653049__bin.4,grains,91.97530864,0,25,1263438,38.67,84159,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LandisEA_2021__SRS5653217__bin.4,grains,99.38271605,0,69,1834090,38.63,39846,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__TA003_71775__bin.1,dairy,96.875,1.131687243,111,1927828,38.58,35224,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
DeFilippisF_xxxx__DF_85__bin.6,dairy,97.76234568,1.748971193,260,2076355,38.24,11991,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LandisEA_2021__SRS5653248__bin.7,grains,99.38271605,0,58,1820650,38.69,48280,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LeechJ_2020__ERS3967711__bin.3,fruits_and_vegetables,95.91750842,1.28600823,91,1898070,38.45,38679,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
LeechJ_2020__ERS3967737__bin.5,fruits_and_vegetables,99.38271605,0,53,1895859,38.63,74070,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus,Pediococcus_parvulus,Firmicutes,Carlino2024
MASTER_WP4_UNINA_1__PU010_71775__bin.7,dairy,92.33480176,0.660792952,251,2534160,55.68,14972,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_TEAGASC_1__TGS04-30__bin.14,dairy,94.05286344,1.54185022,125,2621374,55.59,32702,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2614__bin.9,dairy,99.33920705,0.220264317,36,2882954,55.51,174534,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
EscobarZepedaA_2016__SRS974112__bin.26,dairy,97.13656388,0.220264317,113,2621314,55.71,36063,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
KastmanEK_2016__CSB729__bin.7,dairy,92.92217327,0.308370044,264,2576667,55.63,13543,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_1__P2238_73323__bin.9,dairy,91.30060835,0.220264317,191,2510302,55.75,18572,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_1__P2240_73323__bin.15,dairy,96.47577093,1.982378855,135,2783623,55.59,32394,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2584__bin.30,dairy,91.19676946,3.000489476,264,2418554,55.66,11951,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2588__bin.1,dairy,95.81497797,0.440528634,45,2676409,55.63,80427,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2616__bin.24,dairy,98.77630935,0.748898678,134,2765618,55.63,27981,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_CSIC_2__P2618__bin.14,dairy,93.40186001,0.77092511,367,2531060,55.81,9390,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
WalshAM_2020__ERS3466776__bin.2,dairy,96.91629956,1.615271659,132,2713068,55.65,34262,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB16-30__bin.4,dairy,90.88595203,0.991189427,168,2427277,55.65,18362,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.23,dairy,92.07048458,2.731277533,206,2528419,55.54,16969,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB01-30__bin.5,dairy,96.25550661,1.358296623,132,2741580,55.61,36568,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB05-25__bin.5,dairy,93.94273128,1.629955947,212,2594887,55.58,20854,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB06-26__bin.1,dairy,96.58590308,3.083700441,258,2716192,55.67,17249,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_TEAGASC_1__TGS04-28__bin.10,dairy,90.97965177,0.748898678,186,2518477,55.7,21713,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_TEAGASC_1__TGS04-29__bin.20,dairy,90.19823789,0.837004405,182,2509641,55.61,27738,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
DeFilippisF_xxxx__DF_33__bin.6,dairy,95.53964758,4.790748899,329,2865852,55.63,13818,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
DeFilippisF_xxxx__DF_34__bin.15,dairy,96.15761136,2.577092511,248,2723485,55.81,17031,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
WalshAM_2020__ERS3466774__bin.9,dairy,97.92951542,0.925110132,185,2750232,55.58,22075,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
WolfeBE_2014__671_Grayson__bin.8,dairy,97.61380323,1.923641703,222,2805989,55.64,21767,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_casei,Actinobacteria,Carlino2024
MASTER_WP4_UNINA_1__PU010_71775__bin.20,dairy,96.00389864,0.438596491,101,2059398,55.34,42065,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_TEAGASC_1__TGS04-30__bin.4,dairy,96.2962963,0,13,2148188,55.35,223804,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-09-M8__bin.5,dairy,93.46978558,0.584795322,149,1910440,55.13,25750,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_TEAGASC_1__TGS08-29__bin.60,dairy,94.54191033,0,18,2220192,55.35,311943,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-03-AG__bin.21,dairy,92.20272904,0,138,1645146,55.07,21356,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-06-AD__bin.35,dairy,93.37231969,0,79,1760178,55.11,57960,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-06-M2__bin.9,dairy,92.49512671,0,141,1691453,55.02,21118,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB14-F-AR__bin.12,dairy,90.74074074,0.292397661,170,1704761,55.06,14073,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-M11__bin.40,dairy,90.48732943,0,81,1647494,55.08,48983,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-M9__bin.8,dairy,95.90643275,0,67,1982724,55.25,74607,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB06-30__bin.25,dairy,94.83430799,0,70,1905209,55.25,60573,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB15-29__bin.2,dairy,95.71150097,0,79,2015648,55.22,70269,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_3__VB08-29__bin.54,dairy,91.61793372,1.754385965,177,1713826,55.09,15958,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__KM-4D__bin.5,dairy,94.01559454,1.169590643,210,1969939,55.09,14699,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__KM-5D__bin.38,dairy,92.49512671,0.877192982,201,1853446,55.17,14492,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-AG__bin.27,dairy,93.95711501,0,74,1875331,55.17,88204,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-BD__bin.7,dairy,94.54191033,0,94,1870290,55.31,81677,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-M10__bin.44,dairy,95.71150097,0,58,1972386,55.17,63459,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB15-30__bin.34,dairy,93.37231969,0,103,1919469,55.39,52483,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
WolfeBE_2014__340_Comte__bin.2,dairy,90.62378168,1.169590643,279,1888128,55.18,8650,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__KM-2G__bin.41,dairy,90.89668616,1.169590643,153,1726089,55.19,15250,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-04-BG__bin.16,dairy,90.83820663,0,133,1602659,55.03,25138,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-14-AD__bin.9,dairy,92.30019493,2.046783626,159,1961656,55.13,19288,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-14-BG__bin.8,dairy,94.24951267,0,116,1998371,55.09,27066,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-15-M12__bin.7,dairy,93.31384016,0,120,1800346,55.14,35286,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_1__VB-16-M14__bin.11,dairy,95.71150097,0.194931774,130,2029127,55.24,27993,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB03-29__bin.32,dairy,94.83430799,1.072124756,157,1894396,55.28,23533,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
MASTER_WP4_FFoQSI_2__VB03-30__bin.28,dairy,90.25341131,0.779727096,126,1795243,55.18,30318,Bacteria,Actinobacteria,CFGB47577,OFGB47577,FGB47577,GGB49272,GGB49272_SGB69136,Actinobacteria,Carlino2024
