mag_id,substrate,completeness,contamination,domain,phylum,class,order,family,genus,species,study_catalog,group
MortensenS_xxxx__WK069-2-G-48h-05I4_S128__bin.1,fermented_beverages,67.4,1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-2-L-08h-05D1_S80__bin.3,fermented_beverages,97.5,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.1,fermented_beverages,72.7,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora_quercuum,Carlino2024,Ascomycota
MortensenS_xxxx__WK069-2-L-48h-05D2_S81__bin.8,fermented_beverages,94.8,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
PasolliE_2020__SRS6525471__bin.2,probiotics,90.6,1.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
PothakosV_2020__ERS2068299__bin.22,fermented_beverages,59.6,0.5,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unknown,Starmerella,Starmerella_bacillaris,Carlino2024,Ascomycota
SternesPR_2017__Control1_A_shotgun__bin.1,fermented_beverages,77.1,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__Control1_A_shotgun__bin.2,fermented_beverages,98.1,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_hansenii_group_1,Carlino2024,Ascomycota
SternesPR_2017__Control1_C_shotgun__bin.4,fermented_beverages,77.1,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__Control1_C_shotgun__bin.2,fermented_beverages,95.7,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_hansenii_group_1,Carlino2024,Ascomycota
SternesPR_2017__Control2_A_shotgun__bin.1,fermented_beverages,98.3,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Control2_C_shotgun__bin.1,fermented_beverages,95.4,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__T1D1_A_shotgun__bin.2,fermented_beverages,71.7,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T1D1_A_shotgun__bin.1,fermented_beverages,57.7,0,Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula_graminis,Carlino2024,Basidiomycota
SternesPR_2017__T1D1_A_shotgun__bin.3,fermented_beverages,75.6,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_opuntiae,Carlino2024,Ascomycota
SternesPR_2017__T1D1_B_shotgun__bin.1,fermented_beverages,65.9,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_opuntiae,Carlino2024,Ascomycota
SternesPR_2017__T1D1_B_shotgun__bin.2,fermented_beverages,69.7,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T2D1_A_shotgun__bin.4,fermented_beverages,63.1,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T2D1_A_shotgun__bin.5,fermented_beverages,51.6,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_aff_pulcherrima,Carlino2024,Ascomycota
SternesPR_2017__T2D1_A_shotgun__bin.9,fermented_beverages,98.2,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__T2D1_B_shotgun__bin.8,fermented_beverages,63.4,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T2D1_B_shotgun__bin.9,fermented_beverages,98.1,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__T2D3_A_shotgun__bin.3,fermented_beverages,75.9,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T2D3_A_shotgun__bin.4,fermented_beverages,99.1,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__T2D3_B_shotgun__bin.3,fermented_beverages,76.2,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__T2D3_B_shotgun__bin.4,fermented_beverages,99.2,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y1D1_A_shotgun__bin.2,fermented_beverages,99.1,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y1D1_A_shotgun__bin.7,fermented_beverages,61.5,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_aff_pulcherrima,Carlino2024,Ascomycota
SternesPR_2017__Y1D1_B_shotgun__bin.5,fermented_beverages,98.5,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y1D1_B_shotgun__bin.6,fermented_beverages,71.6,0.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_aff_pulcherrima,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_A_shotgun__bin.3,fermented_beverages,79.9,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_A_shotgun__bin.5,fermented_beverages,82.3,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_aff_pulcherrima,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_A_shotgun__bin.6,fermented_beverages,95.7,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_osmophila,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_A_shotgun__bin.8,fermented_beverages,99.3,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_B_shotgun__bin.8,fermented_beverages,57.8,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Torulaspora,Torulaspora_delbrueckii,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_B_shotgun__bin.9,fermented_beverages,79.7,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_uvarum,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_B_shotgun__bin.1,fermented_beverages,76.9,0.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,Metschnikowia_aff_pulcherrima,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_B_shotgun__bin.2,fermented_beverages,98.1,1.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y2D1_B_shotgun__bin.4,fermented_beverages,96.2,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_osmophila,Carlino2024,Ascomycota
SternesPR_2017__Y2D3_A_shotgun__bin.1,fermented_beverages,87.4,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_osmophila,Carlino2024,Ascomycota
SternesPR_2017__Y2D3_A_shotgun__bin.2,fermented_beverages,98.4,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y2D3_B_shotgun__bin.1,fermented_beverages,99.2,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y2D3_B_shotgun__bin.3,fermented_beverages,89.9,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora_osmophila,Carlino2024,Ascomycota
SternesPR_2017__Y3D1_A_shotgun__bin.6,fermented_beverages,90,0.3,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_pullulans,Carlino2024,Ascomycota
SternesPR_2017__Y3D1_A_shotgun__bin.1,fermented_beverages,99.3,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y3D1_B_shotgun__bin.2,fermented_beverages,90.3,0.3,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_pullulans,Carlino2024,Ascomycota
SternesPR_2017__Y3D1_B_shotgun__bin.1,fermented_beverages,98.6,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y3D3_A_shotgun__bin.1,fermented_beverages,99.1,2.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SternesPR_2017__Y3D3_B_shotgun__bin.5,fermented_beverages,59.1,0.2,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium_pullulans,Carlino2024,Ascomycota
SternesPR_2017__Y3D3_B_shotgun__bin.1,fermented_beverages,98.3,2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
SulaimanJ_2014__SRS398265__bin.6,legumes,82,0.9,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,Wickerhamiella_versatilis,Carlino2024,Ascomycota
SulaimanJ_2014__SRS398266__bin.2,legumes,83.5,1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,Wickerhamiella_versatilis,Carlino2024,Ascomycota
SulaimanJ_2014__SRS398267__bin.6,legumes,83.5,1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,Wickerhamiella_versatilis,Carlino2024,Ascomycota
SulaimanJ_2014__SRS398268__bin.2,legumes,83.4,1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,Wickerhamiella_versatilis,Carlino2024,Ascomycota
SulaimanJ_2014__SRS398269__bin.4,legumes,83.6,1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Trichomonascaceae,Wickerhamiella,Wickerhamiella_versatilis,Carlino2024,Ascomycota
VerceM_2019__ERS1807706__bin.5,fermented_beverages,89.4,1.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
VerceM_2019__ERS1807707__bin.10,fermented_beverages,82.3,1.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
VerceM_2019__ERS1807709__bin.7,fermented_beverages,76.3,1.4,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces_cerevisiae,Carlino2024,Ascomycota
WalshAM_2020__ERS3466723__bin.5,dairy,89.7,0.1,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_roqueforti,Carlino2024,Ascomycota
WalshAM_2020__ERS3466724__bin.2,dairy,86.9,0.1,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_roqueforti,Carlino2024,Ascomycota
WalshAM_2020__ERS3466751__bin.9,dairy,97.4,0.1,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_hansenii_group_1,Carlino2024,Ascomycota
WalshAM_2020__ERS3466788__bin.2,dairy,77.6,0.3,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti,Carlino2024,Ascomycota
WalshAM_2020__ERS3466790__bin.7,dairy,51.4,0.6,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,Debaryomyces_hansenii_group_1,Carlino2024,Ascomycota
WalshL_xxxx__T2__bin.4,dairy,55.3,0.7,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania_unispora,Carlino2024,Ascomycota
WolfeBE_2014__491_Bayley__bin.10,dairy,51.9,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unknown,Diutina,Diutina_catenulata,Carlino2024,Ascomycota
WolfeBE_2014__581_Moses_Sleeper__bin.4,dairy,95.8,0.2,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti,Carlino2024,Ascomycota
WolfeBE_2014__623_Maggies_Round__bin.3,dairy,93.8,0.2,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_camemberti,Carlino2024,Ascomycota
XieM_2019__SAMC044639__bin.29,legumes,91.4,0.3,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium_polonicum,Carlino2024,Ascomycota
YaoG_2017__NM17-1__bin.3,dairy,55.6,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM18-1__bin.1,dairy,72,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM18-2__bin.10,dairy,75.5,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM20-1__bin.5,dairy,67,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM20-2__bin.8,dairy,74.4,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM20-3__bin.4,dairy,71.2,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM21-1__bin.6,dairy,63.1,0.2,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM21-2__bin.5,dairy,54.1,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
YaoG_2017__NM21-3__bin.10,dairy,63.4,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces_anomalus,Carlino2024,Ascomycota
C-R03.bin.3,dairy,95.24,0.21,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Scheffersomyces stipitis,Caffrey2024,Ascomycota
EBC_024.4,dairy,93.58,0.21,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kluyveromyces,Kluyveromyces marxianus,Caffrey2024,Ascomycota
EBC_100.2,fruits_and_vegetables,99.79,0.41,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania saulgeensis 2,Caffrey2024,Ascomycota
EBC_135.6,fruits_and_vegetables,55.22,1.3,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora opuntiae,Caffrey2024,Ascomycota
FS06_2016_noduplicates_bin.2,sugar,96.07,0.41,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania saulgeensis 3,Caffrey2024,Ascomycota
FS31_2017_noduplicates_bin.6,sugar,92.96,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces eubayanus,Caffrey2024,Ascomycota
GCA_001695595.3_INRA_Pvit_2_genomic,fruits_and_vegetables,100,0,Eukaryota,Oomycota,unk,Peronosporales,Peronosporaceae,Phytophthora,Plasmopara viticola,Caffrey2024,Oomycota
GCA_001747045.1_ASM174704v1_genomic,fruits_and_vegetables,94.41,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora osmophila,Caffrey2024,Ascomycota
GCA_002976275.1_ASM297627v1_genomic,grains,100,0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Monascus,Monascus ruber,Caffrey2024,Ascomycota
GCA_003243815.1_ASM324381v1_genomic,fruits_and_vegetables,99.79,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Spathaspora,Candida sake,Caffrey2024,Ascomycota
GCA_008274985.1_ASM827498v1_genomic,soy,100,0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus sojae,Caffrey2024,Ascomycota
GCA_012295355.1_ASM1229535v1_genomic,fruits_and_vegetables,100,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces naardenensis,Caffrey2024,Ascomycota
GCA_025999795.1_ASM2599979v1_genomic,grains,100,0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Monascus,Monascus purpureus,Caffrey2024,Ascomycota
GCA_028408395.1_UA_PF_9_W20_2021_genomic,fruits_and_vegetables,99.59,0.62,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,Kazachstania servazzii,Caffrey2024,Ascomycota
GCA_030168465.1_ASM3016846v1_genomic,fruits_and_vegetables,99.17,0.62,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,Pichia terricola,Caffrey2024,Ascomycota
GCA_903819635.1_AWRI4619_genomic,fruits_and_vegetables,100,0,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium vineae,Caffrey2024,Ascomycota
GCA_903819665.1_AWRI4233_genomic,fruits_and_vegetables,100,0,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium mustum,Caffrey2024,Ascomycota
GCA_903853725.1_AWRI4620_genomic,fruits_and_vegetables,99.25,0,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,Aureobasidium uvarum,Caffrey2024,Ascomycota
GCF_000769745.1_ASM76974v1_genomic,fruits_and_vegetables,100,0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium expansum,Caffrey2024,Ascomycota
GCF_011074885.1_ASM1107488v2_genomic,fruits_and_vegetables,98.76,0.21,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces bruxellensis,Caffrey2024,Ascomycota
ODFM-BA-A-0050-001_Hanseniaspora_uvarum_CBA6001,fruits_and_vegetables,60.87,0.43,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,Hanseniaspora uvarum,Caffrey2024,Ascomycota
ODFM-BA-A-0052-001_Yarrowia_lipolytica_CBA6003,fruits_and_vegetables,100,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Dipodascaceae,Yarrowia,Yarrowia lipolytica CBA6003,Caffrey2024,Ascomycota
ODFM-BA-A-0118-001_Brettanomyces_anomalus_YV396,grains,99.17,0,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Brettanomyces,Brettanomyces anomalus YV396,Caffrey2024,Ascomycota
ODFM-BA-A-0144-001_Penicillium_roqueforti_CECT_2905,dairy,100,0,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium roqueforti CECT 2905,Caffrey2024,Ascomycota
ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44,grains,100,0.21,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,Saccharomyces cerevisiae,Caffrey2024,Ascomycota
