study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	library_name	library_strategy	read_count	experiment_title	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
PRJEB39163	SAMEA7033813	ERX4261606	ERR4313035	1154581	food fermentation metagenome	11442.G72652	AMPLICON	330868	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72652	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313035/ERR4313035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313035/11442.G72652.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313035	qiita_sid_11442:11442.G72652	11442.G72652	
PRJEB39163	SAMEA7033814	ERX4261607	ERR4313036	1154581	food fermentation metagenome	11442.G72653	AMPLICON	428938	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72653	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313036/ERR4313036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313036/11442.G72653.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313036	qiita_sid_11442:11442.G72653	11442.G72653	
PRJEB39163	SAMEA7033815	ERX4261608	ERR4313037	1154581	food fermentation metagenome	11442.G72654	AMPLICON	671503	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72654	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313037/ERR4313037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313037/11442.G72654.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313037	qiita_sid_11442:11442.G72654	11442.G72654	
PRJEB39163	SAMEA7033816	ERX4261609	ERR4313038	1154581	food fermentation metagenome	11442.G72655	AMPLICON	276360	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313038/ERR4313038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313038/11442.G72655.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313038	qiita_sid_11442:11442.G72655	11442.G72655	
PRJEB39163	SAMEA7033817	ERX4261610	ERR4313039	1154581	food fermentation metagenome	11442.G72656	AMPLICON	437045	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72656	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313039/ERR4313039.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313039/11442.G72656.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313039	qiita_sid_11442:11442.G72656	11442.G72656	
PRJEB39163	SAMEA7033818	ERX4261611	ERR4313040	870726	food metagenome	11442.G72657	AMPLICON	626128	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313040/ERR4313040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313040/11442.G72657.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313040	qiita_sid_11442:11442.G72657	11442.G72657	
PRJEB39163	SAMEA7033820	ERX4261613	ERR4313042	870726	food metagenome	11442.G72659	AMPLICON	279342	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313042/ERR4313042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313042/11442.G72659.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313042	qiita_sid_11442:11442.G72659	11442.G72659	
PRJEB39163	SAMEA7033824	ERX4261617	ERR4313046	870726	food metagenome	11442.G72665	AMPLICON	535702	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72665	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313046/ERR4313046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313046/11442.G72665.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313046	qiita_sid_11442:11442.G72665	11442.G72665	
PRJEB39163	SAMEA7033828	ERX4261621	ERR4313050	870726	food metagenome	11442.G72671	AMPLICON	589396	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72671	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313050/ERR4313050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313050/11442.G72671.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313050	qiita_sid_11442:11442.G72671	11442.G72671	
PRJEB39163	SAMEA7033833	ERX4261626	ERR4313055	1154581	food fermentation metagenome	11442.G72676	AMPLICON	480428	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72676	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313055/ERR4313055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313055/11442.G72676.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313055	qiita_sid_11442:11442.G72676	11442.G72676	
PRJEB39163	SAMEA7033834	ERX4261627	ERR4313056	870726	food metagenome	11442.G72683	AMPLICON	643043	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72683	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313056/ERR4313056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313056/11442.G72683.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313056	qiita_sid_11442:11442.G72683	11442.G72683	
PRJEB39163	SAMEA7033838	ERX4261631	ERR4313060	870726	food metagenome	11442.G72720	AMPLICON	9428	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72720	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313060/ERR4313060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313060/11442.G72720.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313060	qiita_sid_11442:11442.G72720	11442.G72720	
PRJEB39163	SAMEA7033849	ERX4261642	ERR4313071	1154581	food fermentation metagenome	11442.G72757	AMPLICON	581191	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313071/ERR4313071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313071/11442.G72757.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313071	qiita_sid_11442:11442.G72757	11442.G72757	
PRJEB39163	SAMEA7033853	ERX4261646	ERR4313075	870726	food metagenome	11442.G72762	AMPLICON	629470	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72762	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313075/ERR4313075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313075/11442.G72762.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313075	qiita_sid_11442:11442.G72762	11442.G72762	
PRJEB39163	SAMEA7033864	ERX4261657	ERR4313086	870726	food metagenome	11442.G72787	AMPLICON	544332	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72787	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313086/ERR4313086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313086/11442.G72787.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313086	qiita_sid_11442:11442.G72787	11442.G72787	
PRJEB39163	SAMEA7033870	ERX4261663	ERR4313092	1154581	food fermentation metagenome	11442.G72794	AMPLICON	321729	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72794	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313092/ERR4313092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313092/11442.G72794.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313092	qiita_sid_11442:11442.G72794	11442.G72794	
PRJEB39163	SAMEA7033871	ERX4261664	ERR4313093	1154581	food fermentation metagenome	11442.G72795	AMPLICON	450404	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313093/ERR4313093.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313093/11442.G72795.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313093	qiita_sid_11442:11442.G72795	11442.G72795	
PRJEB39163	SAMEA7033875	ERX4261668	ERR4313097	870726	food metagenome	11442.G72799	AMPLICON	701591	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313097/ERR4313097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313097/11442.G72799.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313097	qiita_sid_11442:11442.G72799	11442.G72799	
PRJEB39163	SAMEA7033879	ERX4261672	ERR4313101	870726	food metagenome	11442.G72808	AMPLICON	503039	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72808	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313101/ERR4313101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313101/11442.G72808.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313101	qiita_sid_11442:11442.G72808	11442.G72808	
PRJEB39163	SAMEA7033881	ERX4261674	ERR4313103	870726	food metagenome	11442.G72810	AMPLICON	6010	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72810	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313103/ERR4313103.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313103/11442.G72810.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313103	qiita_sid_11442:11442.G72810	11442.G72810	
PRJEB39163	SAMEA7033883	ERX4261676	ERR4313105	1154581	food fermentation metagenome	11442.G72820	AMPLICON	9345	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72820	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313105/ERR4313105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313105/11442.G72820.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313105	qiita_sid_11442:11442.G72820	11442.G72820	
PRJEB39163	SAMEA7033884	ERX4261677	ERR4313106	1154581	food fermentation metagenome	11442.G72821	AMPLICON	3487	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72821	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313106/ERR4313106.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313106/11442.G72821.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313106	qiita_sid_11442:11442.G72821	11442.G72821	
PRJEB39163	SAMEA7033888	ERX4261681	ERR4313110	1154581	food fermentation metagenome	11442.G72827	AMPLICON	3815	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72827	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313110/ERR4313110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313110/11442.G72827.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313110	qiita_sid_11442:11442.G72827	11442.G72827	
PRJEB39163	SAMEA7033890	ERX4261683	ERR4313112	1154581	food fermentation metagenome	11442.G72829	AMPLICON	20551	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313112/ERR4313112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313112/11442.G72829.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313112	qiita_sid_11442:11442.G72829	11442.G72829	
PRJEB39163	SAMEA7033892	ERX4261685	ERR4313114	1154581	food fermentation metagenome	11442.G72831	AMPLICON	3182	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G72831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313114/ERR4313114.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313114/11442.G72831.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313114	qiita_sid_11442:11442.G72831	11442.G72831	
PRJEB39163	SAMEA7033900	ERX4261693	ERR4313122	870726	food metagenome	11442.G73434	AMPLICON	544928	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313122/ERR4313122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313122/11442.G73434.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313122	qiita_sid_11442:11442.G73434	11442.G73434	
PRJEB39163	SAMEA7033902	ERX4261695	ERR4313124	870726	food metagenome	11442.G73436	AMPLICON	459509	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313124/ERR4313124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313124/11442.G73436.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313124	qiita_sid_11442:11442.G73436	11442.G73436	
PRJEB39163	SAMEA7033905	ERX4261698	ERR4313127	870726	food metagenome	11442.G73439	AMPLICON	432606	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313127/ERR4313127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313127/11442.G73439.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313127	qiita_sid_11442:11442.G73439	11442.G73439	
PRJEB39163	SAMEA7033908	ERX4261701	ERR4313130	870726	food metagenome	11442.G73443	AMPLICON	506805	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73443	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313130/ERR4313130.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313130/11442.G73443.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313130	qiita_sid_11442:11442.G73443	11442.G73443	
PRJEB39163	SAMEA7033909	ERX4261702	ERR4313131	870726	food metagenome	11442.G73444	AMPLICON	573694	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73444	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313131/ERR4313131.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313131/11442.G73444.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313131	qiita_sid_11442:11442.G73444	11442.G73444	
PRJEB39163	SAMEA7033911	ERX4261704	ERR4313133	870726	food metagenome	11442.G73446	AMPLICON	514716	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73446	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313133/ERR4313133.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313133/11442.G73446.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313133	qiita_sid_11442:11442.G73446	11442.G73446	
PRJEB39163	SAMEA7033912	ERX4261705	ERR4313134	870726	food metagenome	11442.G73447	AMPLICON	194279	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73447	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313134/ERR4313134.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313134/11442.G73447.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313134	qiita_sid_11442:11442.G73447	11442.G73447	
PRJEB39163	SAMEA7033914	ERX4261707	ERR4313136	870726	food metagenome	11442.G73449	AMPLICON	459019	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73449	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313136/ERR4313136.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313136/11442.G73449.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313136	qiita_sid_11442:11442.G73449	11442.G73449	
PRJEB39163	SAMEA7033915	ERX4261708	ERR4313137	870726	food metagenome	11442.G73450	AMPLICON	282655	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313137/ERR4313137.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313137/11442.G73450.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313137	qiita_sid_11442:11442.G73450	11442.G73450	
PRJEB39163	SAMEA7033917	ERX4261710	ERR4313139	870726	food metagenome	11442.G73455	AMPLICON	357911	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73455	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313139/ERR4313139.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313139/11442.G73455.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313139	qiita_sid_11442:11442.G73455	11442.G73455	
PRJEB39163	SAMEA7033919	ERX4261711	ERR4313140	1154581	food fermentation metagenome	11442.G73463	AMPLICON	308057	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/000/ERR4313140/ERR4313140.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313140/11442.G73463.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/000/ERR4313140	qiita_sid_11442:11442.G73463	11442.G73463	
PRJEB39163	SAMEA7033921	ERX4261713	ERR4313142	1154581	food fermentation metagenome	11442.G73465	AMPLICON	264319	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313142/ERR4313142.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313142/11442.G73465.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313142	qiita_sid_11442:11442.G73465	11442.G73465	
PRJEB39163	SAMEA7033922	ERX4261714	ERR4313143	1154581	food fermentation metagenome	11442.G73469	AMPLICON	264445	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313143/ERR4313143.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313143/11442.G73469.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313143	qiita_sid_11442:11442.G73469	11442.G73469	
PRJEB39163	SAMEA7033924	ERX4261716	ERR4313145	1154581	food fermentation metagenome	11442.G73485	AMPLICON	579716	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73485	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/005/ERR4313145/ERR4313145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313145/11442.G73485.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/005/ERR4313145	qiita_sid_11442:11442.G73485	11442.G73485	
PRJEB39163	SAMEA7033928	ERX4261720	ERR4313149	1154581	food fermentation metagenome	11442.G73520	AMPLICON	813211	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313149/ERR4313149.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313149/11442.G73520.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313149	qiita_sid_11442:11442.G73520	11442.G73520	
PRJEB39163	SAMEA7033933	ERX4261725	ERR4313154	870726	food metagenome	11442.G73639	AMPLICON	190005	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73639	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313154/ERR4313154.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313154/11442.G73639.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313154	qiita_sid_11442:11442.G73639	11442.G73639	
PRJEB39163	SAMEA7033935	ERX4261727	ERR4313156	870726	food metagenome	11442.G73644	AMPLICON	16754	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73644	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/006/ERR4313156/ERR4313156.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313156/11442.G73644.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/006/ERR4313156	qiita_sid_11442:11442.G73644	11442.G73644	
PRJEB39163	SAMEA7033937	ERX4261729	ERR4313158	870726	food metagenome	11442.G73646	AMPLICON	121325	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73646	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/008/ERR4313158/ERR4313158.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313158/11442.G73646.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/008/ERR4313158	qiita_sid_11442:11442.G73646	11442.G73646	
PRJEB39163	SAMEA7033946	ERX4261738	ERR4313167	1154581	food fermentation metagenome	11442.G73657	AMPLICON	407632	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/007/ERR4313167/ERR4313167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313167/11442.G73657.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/007/ERR4313167	qiita_sid_11442:11442.G73657	11442.G73657	
PRJEB39163	SAMEA7033948	ERX4261740	ERR4313169	1154581	food fermentation metagenome	11442.G73659	AMPLICON	446264	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/009/ERR4313169/ERR4313169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313169/11442.G73659.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/009/ERR4313169	qiita_sid_11442:11442.G73659	11442.G73659	
PRJEB39163	SAMEA7033950	ERX4261742	ERR4313171	1154581	food fermentation metagenome	11442.G73661	AMPLICON	448222	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73661	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313171/ERR4313171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313171/11442.G73661.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313171	qiita_sid_11442:11442.G73661	11442.G73661	
PRJEB39163	SAMEA7033953	ERX4261745	ERR4313174	1154581	food fermentation metagenome	11442.G73664	AMPLICON	392121	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/004/ERR4313174/ERR4313174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313174/11442.G73664.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/004/ERR4313174	qiita_sid_11442:11442.G73664	11442.G73664	
PRJEB39163	SAMEA7033960	ERX4261752	ERR4313181	1154581	food fermentation metagenome	11442.G73671	AMPLICON	335053	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73671	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313181/ERR4313181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313181/11442.G73671.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313181	qiita_sid_11442:11442.G73671	11442.G73671	
PRJEB39163	SAMEA7033961	ERX4261753	ERR4313182	1154581	food fermentation metagenome	11442.G73672	AMPLICON	577837	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73672	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/002/ERR4313182/ERR4313182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313182/11442.G73672.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/002/ERR4313182	qiita_sid_11442:11442.G73672	11442.G73672	
PRJEB39163	SAMEA7033962	ERX4261754	ERR4313183	1154581	food fermentation metagenome	11442.G73673	AMPLICON	265962	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73673	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313183/ERR4313183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313183/11442.G73673.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313183	qiita_sid_11442:11442.G73673	11442.G73673	
PRJEB39163	SAMEA7033970	ERX4261762	ERR4313191	1154581	food fermentation metagenome	11442.G73681	AMPLICON	775275	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73681	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/001/ERR4313191/ERR4313191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313191/11442.G73681.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/001/ERR4313191	qiita_sid_11442:11442.G73681	11442.G73681	
PRJEB39163	SAMEA7033972	ERX4261764	ERR4313193	1154581	food fermentation metagenome	11442.G73684	AMPLICON	403338	Illumina HiSeq 4000 sequencing: qiita_ptid_7603:11442.G73684	ftp.sra.ebi.ac.uk/vol1/fastq/ERR431/003/ERR4313193/ERR4313193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR431/ERR4313193/11442.G73684.R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR431/003/ERR4313193	qiita_sid_11442:11442.G73684	11442.G73684	
